age,income,employment_status,credit_score,deposit_amount,property_value,loan_amount,loan_to_value_ratio,first_home_buyer,loan_approved,PD,loan_prediction,EAD,LGD,ECL
27,68135.0,Full-time,642.0,85785.0,597899,512114,0.86,True,0,0.7194061663505763,1,460902.60000000003,0.6,198945.7035162079
31,128418.0,Full-time,570.0,46555.0,550039,503484,0.92,True,0,0.0007474668413698437,0,453135.60000000003,0.6,203.2223013865374
42,96029.0,Full-time,682.0,51440.0,655205,603765,0.92,True,0,0.02511963546159783,0,543388.5,0.6,8189.8326204146715
36,85872.0,Contract,691.0,72787.0,687016,614229,0.89,True,1,0.42422026453970146,1,552806.1,0.6,140706.92998869639
35,72547.0,Full-time,691.0,81781.0,621849,540068,0.87,True,1,0.8254254982975955,1,486061.2,0.6,240724.38492787635
37,88892.0,Full-time,725.0,60212.0,520143,459931,0.88,True,1,0.7667840356056497,1,413937.9,0.6,190440.58407127674
35,70150.0,Part-time,665.0,51053.0,599777,548724,0.91,True,0,0.029703473847950853,0,493851.60000000003,0.6,8801.464851221212
22,58599.0,Full-time,745.0,55512.0,557352,501840,0.9,True,0,0.48226520274955303,1,451656.0,0.6,130690.78344783127
27,72764.0,Part-time,696.0,72133.0,572474,500341,0.87,True,1,0.8035666210748251,1,450306.9,0.6,217110.9564478075
30,84259.0,Part-time,689.0,51233.0,570037,518804,0.91,True,0,0.0643820751221151,0,466923.60000000003,0.6,18036.906174893054
31,76413.0,Contract,616.0,48759.0,521605,472846,0.91,True,0,0.006247583946905616,0,425561.4,0.6,1595.2383426376077
35,71151.0,Full-time,694.0,56676.0,443412,386736,0.87,True,1,0.7018066570245508,1,348062.4,0.6,146563.5056279652
34,54905.0,Part-time,639.0,51504.0,492145,440641,0.9,True,0,0.028474288256445796,0,396576.9,0.6,6775.346979868607
35,86648.0,Full-time,786.0,63142.0,752021,688879,0.92,True,0,0.48244001813748194,1,619991.1,0.6,179465.11051744642
38,55848.0,Full-time,746.0,45231.0,681844,636613,0.93,True,0,0.05664604121272366,0,572951.7000000001,0.6,19473.267366660053
34,69956.0,Part-time,618.0,71760.0,631290,559530,0.89,True,0,0.0639701614041895,0,503577.0,0.6,19328.34118166252
31,91383.0,Self-employed,683.0,57176.0,693400,636224,0.92,True,0,0.030323368214865795,0,572601.6,0.6,10417.925494332778
22,111809.0,Part-time,615.0,77896.0,542082,464186,0.86,True,0,0.5030237281364889,1,417767.4,0.6,126088.14902513268
34,47496.0,Full-time,645.0,75322.0,548452,473130,0.86,True,0,0.652624973650371,1,425817.0,0.6,166739.28504292798
33,87300.0,Part-time,634.0,73783.0,380868,307085,0.81,True,0,0.9885067079654528,1,276376.5,0.6,163920.01450440838
33,81797.0,Contract,741.0,53105.0,694891,641786,0.92,True,0,0.1403929195294777,0,577607.4,0.6,48655.193536698505
24,98426.0,Full-time,660.0,43802.0,723225,679423,0.94,True,0,0.0020152061118983333,0,611480.7000000001,0.6,739.3557863687228
25,89263.0,Part-time,733.0,50796.0,555745,504949,0.91,True,0,0.21527246996955207,0,454454.10000000003,0.6,58698.87395687389
38,69960.0,Full-time,710.0,62943.0,579683,516740,0.89,True,1,0.4804417882412816,1,465066.0,0.6,134062.2844141319
31,78618.0,Full-time,795.0,68186.0,539691,471505,0.87,True,1,0.9879589214243671,1,424354.5,0.6,251546.88847294595
36,69079.0,Part-time,606.0,27426.0,630612,603186,0.96,True,0,3.923751348428814e-05,0,542867.4,0.6,12.780460156608267
32,106520.0,Full-time,742.0,59878.0,689994,630116,0.91,True,0,0.34015333727627833,1,567104.4,0.6,115741.47254643687
32,85426.0,Full-time,737.0,62371.0,460578,398207,0.86,True,1,0.9625944454585894,1,358386.3,0.6,206988.39702507338
37,123023.0,Full-time,631.0,55836.0,632755,576919,0.91,True,0,0.014720702274719819,0,519227.10000000003,0.6,4586.032531239704
28,83786.0,Full-time,730.0,79369.0,577866,498497,0.86,True,1,0.9722100161095623,1,448647.3,0.6,261707.63925630695
32,70831.0,Full-time,696.0,66326.0,609071,542745,0.89,True,1,0.39951586438534187,1,488470.5,0.6,117091.02842054408
29,54725.0,Full-time,668.0,79652.0,636719,557067,0.87,True,1,0.6681816666270606,1,501360.3,0.6,200999.85650078586
29,48937.0,Self-employed,638.0,56760.0,584943,528183,0.9,True,0,0.031711391189580974,0,475364.7,0.6,9044.685575650681
30,53317.0,Full-time,644.0,74062.0,591713,517651,0.87,True,0,0.44226337774924807,1,465885.9,0.6,123626.56306784904
33,90342.0,Full-time,782.0,84525.0,582889,498364,0.85,True,1,0.9979398398161664,1,448527.60000000003,0.6,268562.13677827775
29,95174.0,Full-time,680.0,79675.0,677625,597950,0.88,True,1,0.602074384972047,1,538155.0,0.6,194405.60438677916
26,102900.0,Full-time,640.0,56194.0,617646,561452,0.91,True,0,0.018238439743160556,0,505306.8,0.6,5529.60457416557
30,75338.0,Contract,641.0,54822.0,498323,443501,0.89,True,0,0.07774518437635415,0,399150.9,0.6,18619.23618869262
40,117244.0,Part-time,612.0,70295.0,671893,601598,0.9,True,0,0.02781874357268482,0,541438.2000000001,0.6,9037.278267753623
38,79629.0,Part-time,681.0,61017.0,652762,591745,0.91,True,0,0.06674841725245882,0,532570.5,0.6,21328.942770210375
23,67176.0,Full-time,685.0,29701.0,741320,711619,0.96,True,0,0.0004963724792595758,0,640457.1,0.6,190.74316715183883
33,41963.0,Self-employed,671.0,81629.0,683088,601459,0.88,True,1,0.4986497246791811,1,541313.1,0.6,161955.3769681404
37,70616.0,Part-time,699.0,52314.0,607452,555138,0.91,True,0,0.084684446775667,0,499624.2,0.6,25386.23938364112
32,80777.0,Full-time,714.0,60837.0,559120,498283,0.89,True,1,0.5053635527063229,1,448454.7,0.6,135979.59625190895
38,65256.0,Full-time,716.0,55355.0,395716,340361,0.86,True,1,0.9084637605318997,1,306324.9,0.6,166971.04235913485
28,82374.0,Full-time,630.0,77190.0,586529,509339,0.87,True,0,0.38607651998696907,1,458405.10000000003,0.6,106187.66745136715
45,80502.0,Full-time,739.0,59750.0,631229,571479,0.91,True,0,0.29779691766746713,1,514331.10000000003,0.6,91899.7297443107
29,71999.0,Full-time,724.0,58412.0,587687,529275,0.9,True,0,0.3571634817617564,1,476347.5,0.6,102080.35897710496
29,88373.0,Full-time,611.0,53195.0,574369,521174,0.91,True,0,0.006417891659275463,0,469056.60000000003,0.6,1806.2126645208643
40,93838.0,Part-time,697.0,85893.0,457648,371755,0.81,True,1,0.9989215247050174,1,334579.5,0.6,200531.1985650254
41,63192.0,Contract,581.0,46690.0,524802,478112,0.91,True,0,0.0018706614592529666,0,430300.8,0.6,482.96827346743135
28,113218.0,Part-time,682.0,71576.0,638132,566556,0.89,True,1,0.372139657562843,1,509900.4,0.6,113852.49614829401
29,83028.0,Part-time,774.0,65343.0,737272,671929,0.91,True,0,0.6041762069709493,1,604736.1,0.6,219220.2978698428
30,85376.0,Full-time,632.0,78922.0,592197,513275,0.87,True,0,0.4168469690590086,1,461947.5,0.6,115536.84914363183
23,99164.0,Full-time,638.0,49992.0,626224,576232,0.92,True,0,0.006241773917594052,0,518608.8,0.6,1942.22332876485
26,89664.0,Part-time,718.0,49005.0,676198,627193,0.93,True,0,0.030921836511954553,0,564473.7000000001,0.6,10472.73808001885
25,104062.0,Full-time,602.0,76441.0,535128,458687,0.86,True,0,0.3847231393520774,1,412818.3,0.6,95292.45141479261
27,90742.0,Full-time,648.0,66379.0,629345,562966,0.89,True,0,0.13769143241721263,0,506669.4,0.6,41858.4212687818
31,72751.0,Full-time,709.0,36825.0,540760,503935,0.93,True,0,0.015195308010962765,0,453541.5,0.6,4135.021672952441
41,62125.0,Full-time,668.0,65795.0,612112,546317,0.89,True,1,0.20857846846262149,0,491685.3,0.6,61532.98010375074
26,87171.0,Contract,717.0,72566.0,623876,551310,0.88,True,1,0.7892216858776023,1,496179.0,0.6,234957.13612623772
30,80837.0,Full-time,693.0,16286.0,656562,640276,0.98,True,0,8.666286611799264e-05,0,576248.4,0.6,29.963602763944483
31,82429.0,Full-time,663.0,67848.0,766777,698929,0.91,True,0,0.048475405298998415,0,629036.1,0.6,18295.667937120776
36,47363.0,Part-time,698.0,41695.0,519367,477672,0.92,True,0,0.025463139909878238,0,429904.8,0.6,6568.035642196933
25,74025.0,Full-time,673.0,29739.0,572819,543080,0.95,True,0,0.0007896379254146322,0,488772.0,0.6,231.57174484845635
34,86856.0,Contract,702.0,17515.0,618528,601013,0.97,True,0,0.0002754009629835098,0,540911.7000000001,0.6,89.38056184142843
32,88197.0,Contract,655.0,72209.0,662912,590703,0.89,True,1,0.19119231959760147,0,531632.7000000001,0.6,60986.45345216148
34,64446.0,Full-time,670.0,61929.0,555236,493307,0.89,True,1,0.2004791346004998,0,443976.3,0.6,53404.79064427913
33,110314.0,Self-employed,630.0,56615.0,373357,316742,0.85,True,0,0.6509509354343679,1,285067.8,0.6,111339.09064333038
46,67676.0,Self-employed,678.0,80835.0,708735,627900,0.89,True,1,0.3708653721076436,1,565110.0,0.6,125747.83825905027
28,104389.0,Contract,639.0,69559.0,660840,591281,0.89,True,0,0.12283702581318638,0,532152.9,0.6,39220.8477083172
28,93543.0,Contract,624.0,84244.0,460564,376320,0.82,True,0,0.975366797227232,1,338688.0,0.6,198207.01789157803
28,72075.0,Full-time,692.0,39108.0,551394,512286,0.93,True,0,0.009614201649874737,0,461057.4,0.6,2659.619289460174
28,120506.0,Full-time,690.0,59481.0,725454,665973,0.92,True,0,0.0445835154752668,0,599375.7000000001,0.6,16033.365477869324
28,61127.0,Full-time,719.0,35749.0,715823,680074,0.95,True,0,0.003824324340129262,0,612066.6,0.6,1404.4447176960966
39,103383.0,Full-time,658.0,56559.0,675091,618532,0.92,True,0,0.014451028399737758,0,556678.8,0.6,4826.7486889991615
40,105011.0,Self-employed,700.0,56270.0,585911,529641,0.9,True,0,0.21703901503717019,0,476676.9,0.6,62074.490920183
28,71587.0,Full-time,707.0,69399.0,606638,537239,0.89,True,1,0.5090189611480807,1,483515.10000000003,0.6,147671.0123408462
34,79999.0,Contract,638.0,69351.0,690259,620908,0.9,True,0,0.05174116898145686,0,558817.2000000001,0.6,17348.313104966746
28,90773.0,Contract,687.0,70551.0,529932,459381,0.87,True,1,0.7585311057509313,1,413442.9,0.6,188165.58006112304
35,90206.0,Self-employed,698.0,92323.0,535536,443213,0.83,True,1,0.9956062744765274,1,398891.7,0.6,238283.44761396517
33,82313.0,Full-time,680.0,55270.0,680821,625551,0.92,True,0,0.025268738353275727,0,562995.9,0.6,8535.717654640192
42,50029.0,Full-time,790.0,47965.0,546279,498314,0.91,True,0,0.5637259410566243,1,448482.60000000003,0.6,151692.76543951296
28,111086.0,Full-time,661.0,82229.0,595617,513388,0.86,True,1,0.8300066216670235,1,462049.2,0.6,230102.33732157052
29,51750.0,Full-time,643.0,55751.0,526206,470455,0.89,True,0,0.07800175673620995,0,423409.5,0.6,19816.01089128017
33,105650.0,Part-time,698.0,51516.0,600589,549073,0.91,True,0,0.09065106643067525,0,494165.7,0.6,26877.98861907668
34,107534.0,Full-time,695.0,52930.0,481716,428786,0.89,True,1,0.3271230280925555,1,385907.4,0.6,75743.51835079504
35,63180.0,Full-time,739.0,70776.0,560989,490213,0.87,True,1,0.9356570138093897,1,441191.7,0.6,247682.46512369285
44,76783.0,Part-time,617.0,57633.0,485099,427466,0.88,True,0,0.08964476380789463,0,384719.4,0.6,20692.84784718896
30,62885.0,Full-time,716.0,50374.0,655513,605139,0.92,True,0,0.06002068884545446,0,544625.1,0.6,19613.26419871471
27,80701.0,Full-time,709.0,84980.0,657327,572347,0.87,True,1,0.9044711208047782,1,515112.3,0.6,279542.5195927963
23,78839.0,Part-time,672.0,47157.0,461578,414421,0.9,True,0,0.07288933263929075,0,372978.9,0.6,16311.709865722056
27,100593.0,Part-time,696.0,60533.0,706710,646177,0.91,True,0,0.10863066510705255,0,581559.3,0.6,37905.10413491515
31,111206.0,Part-time,731.0,69784.0,799793,730009,0.91,True,0,0.3364190657750097,1,657008.1,0.6,132618.03072516847
42,112913.0,Full-time,723.0,35529.0,603680,568151,0.94,True,0,0.011692250442208455,0,511335.9,0.6,3587.200441735235
28,73756.0,Contract,622.0,67203.0,548710,481507,0.88,True,0,0.13320076038232298,0,433356.3,0.6,34634.03320588204
33,80815.0,Part-time,721.0,44173.0,825946,781773,0.95,True,0,0.005694968328151604,0,703595.7000000001,0.6,2404.1731363941944
31,51331.0,Full-time,676.0,72341.0,494482,422141,0.85,True,1,0.9118085156804683,1,379926.9,0.6,207852.34965364903
39,68882.0,Part-time,683.0,45560.0,601608,556048,0.92,True,0,0.019589296356973693,0,500443.2,0.6,5881.998092779355
47,104297.0,Contract,683.0,70391.0,614369,543978,0.89,True,1,0.36304051299041984,1,489580.2,0.6,106642.4681747714
38,73150.0,Self-employed,675.0,63769.0,560109,496340,0.89,True,1,0.24295345031045534,0,446706.0,0.6,65117.25838462936
36,84471.0,Part-time,624.0,56530.0,523905,467375,0.89,True,0,0.05126449948844106,0,420637.5,0.6,12938.262542141478
43,90603.0,Full-time,660.0,51353.0,572654,521301,0.91,True,0,0.0277310118953282,0,469170.9,0.6,7806.350285305103
35,68807.0,Part-time,688.0,82065.0,519445,437380,0.84,True,1,0.9800655335673584,1,393642.0,0.6,231476.97405871324
29,93481.0,Full-time,741.0,49507.0,603826,554319,0.92,True,0,0.13226693434934705,0,498887.10000000003,0.6,39591.76038206168
35,75523.0,Full-time,710.0,44444.0,554864,510420,0.92,True,0,0.04404163677951522,0,459378.0,0.6,12139.055412300086
38,84710.0,Full-time,637.0,69980.0,480476,410496,0.85,True,0,0.7623080383725995,1,369446.4,0.6,168979.17628069126
36,95925.0,Self-employed,804.0,48057.0,700411,652354,0.93,True,0,0.31908977362789,1,587118.6,0.6,112406.1247000342
35,85128.0,Self-employed,693.0,45749.0,560186,514437,0.92,True,0,0.028382634543879477,0,462993.3,0.6,7884.581778098851
38,76272.0,Full-time,743.0,38345.0,498549,460204,0.92,True,0,0.0968807251979424,0,414183.60000000003,0.6,24075.8445198567
39,82807.0,Full-time,672.0,52756.0,586539,533783,0.91,True,0,0.04044703225504342,0,480404.7,0.6,11658.566637824673
40,83232.0,Full-time,706.0,58759.0,605469,546710,0.9,True,0,0.2500132047688335,0,492039.0,0.6,73809.74835675124
35,77599.0,Self-employed,721.0,63646.0,460282,396636,0.86,True,1,0.9403317559818283,1,356972.4,0.6,201403.49023742857
30,79824.0,Self-employed,740.0,74269.0,626531,552262,0.88,True,1,0.8875946562350518,1,497035.8,0.6,264699.7920225084
32,116972.0,Part-time,732.0,67903.0,516227,448324,0.87,True,1,0.9288303579264807,1,403491.60000000003,0.6,224865.14834899703
39,96218.0,Contract,723.0,57136.0,736882,679746,0.92,True,0,0.1001493268244027,0,611771.4,0.6,36761.096328253436
27,79090.0,Part-time,664.0,57027.0,641916,584889,0.91,True,0,0.03567019607858412,0,526400.1,0.6,11266.076869671773
34,98939.0,Full-time,651.0,67652.0,568008,500356,0.88,True,1,0.29805286760297794,1,450320.4,0.6,80531.57193607205
29,78323.0,Full-time,696.0,79088.0,540386,461298,0.85,True,1,0.9635424179844088,1,415168.2,0.6,240019.30277894076
32,108462.0,Full-time,726.0,61894.0,591602,529708,0.9,True,0,0.43052281135588105,1,476737.2,0.6,123147.74377315855
39,92392.0,Part-time,668.0,52963.0,649023,596060,0.92,True,0,0.016906865323316325,0,536454.0,0.6,5441.8533180926015
33,82853.0,Part-time,733.0,45107.0,597960,552853,0.92,True,0,0.09036907722221002,0,497567.7,0.6,26978.840342746455
32,93954.0,Full-time,752.0,38321.0,582627,544306,0.93,True,0,0.06304757620447729,0,489875.4,0.6,18531.273967319277
23,53582.0,Self-employed,634.0,69994.0,604669,534675,0.88,True,0,0.1846539755686218,0,481207.5,0.6,53314.12676906254
35,61121.0,Full-time,672.0,68660.0,572543,503883,0.88,True,1,0.42342957901198736,1,453494.7,0.6,115213.8419431005
30,119650.0,Part-time,653.0,81104.0,677898,596794,0.88,True,1,0.42673349974825375,1,537114.6,0.6,137522.87581433004
33,129626.0,Part-time,747.0,52738.0,623903,571165,0.92,True,0,0.18894679226684186,0,514048.5,0.6,58276.68908674899
33,97761.0,Full-time,701.0,74329.0,538123,463794,0.86,True,1,0.9269720300014368,1,417414.60000000003,0.6,232158.99546854265
41,95016.0,Full-time,681.0,59418.0,751898,692480,0.92,True,0,0.030952115107064873,0,623232.0,0.6,11574.209161443752
31,48978.0,Part-time,608.0,50874.0,606961,556087,0.92,True,0,0.002087568780124277,0,500478.3,0.6,626.8697245258031
33,74146.0,Full-time,614.0,68887.0,517108,448221,0.87,True,0,0.22171065927135714,0,403398.9,0.6,53662.70164100416
35,69244.0,Full-time,694.0,66144.0,668538,602394,0.9,True,0,0.2149572372681788,0,542154.6,0.6,69924.03299294073
33,72583.0,Part-time,573.0,65354.0,631843,566489,0.9,True,0,0.006078737901448752,0,509840.10000000003,0.6,1859.5106037290532
29,81637.0,Full-time,730.0,61219.0,631566,570347,0.9,True,0,0.4314708447705806,1,513312.3,0.6,132887.5750272778
33,75558.0,Part-time,672.0,59431.0,565939,506508,0.89,True,1,0.20466585024074538,0,455857.2,0.6,55979.04085581931
38,45414.0,Contract,842.0,95825.0,636039,540214,0.85,True,1,0.9997382692292595,1,486192.60000000003,0.6,291639.2090616442
25,99958.0,Full-time,795.0,77763.0,579059,501296,0.87,True,1,0.9917319535496679,1,451166.4,0.6,268461.68114878255
32,63545.0,Full-time,670.0,70842.0,644475,573633,0.89,True,1,0.24833947459387026,0,516269.7,0.6,76926.08762804102
27,89784.0,Part-time,674.0,61676.0,447604,385928,0.86,True,1,0.7806386636630739,1,347335.2,0.6,162685.9718226879
39,126481.0,Part-time,729.0,75107.0,565290,490183,0.87,True,1,0.9391235423476018,1,441164.7,0.6,248584.89349363022
22,66612.0,Part-time,765.0,67769.0,737772,670003,0.91,True,0,0.5388425266026252,1,603002.7000000001,0.6,194954.09904972292
34,79279.0,Contract,590.0,55446.0,551692,496246,0.9,True,0,0.007769091551840239,0,446621.4,0.6,2081.9055273666363
41,107019.0,Self-employed,648.0,58786.0,564163,505377,0.9,True,0,0.05598014673734595,0,454839.3,0.6,15277.18245354703
31,124166.0,Full-time,709.0,12443.0,502815,490372,0.98,True,0,0.0001490963741580197,0,441334.8,0.6,39.480851081852876
28,60409.0,Full-time,704.0,63159.0,423337,360178,0.85,True,1,0.9506919364538046,1,324160.2,0.6,184905.89295555154
43,94933.0,Full-time,733.0,52672.0,581553,528881,0.91,True,0,0.22908610533115556,0,475992.9,0.6,65426.015775769316
23,75693.0,Full-time,620.0,83890.0,610868,526978,0.86,True,0,0.5551362737113135,1,474280.2,0.6,157974.0857538339
18,82881.0,Full-time,564.0,60290.0,595799,535509,0.9,True,0,0.004074839899659484,0,481958.10000000003,0.6,1178.3412575064453
34,137886.0,Full-time,722.0,42165.0,588409,546244,0.93,True,0,0.03377622271199046,0,491619.60000000003,0.6,9963.031859507799
28,54940.0,Self-employed,638.0,59251.0,603443,544192,0.9,True,0,0.03494557191767094,0,489772.8,0.6,10269.234363431438
25,90074.0,Full-time,579.0,44308.0,681827,637519,0.94,True,0,0.00015732829790068403,0,573767.1,0.6,54.161880740646936
36,94353.0,Full-time,687.0,67101.0,584764,517663,0.89,True,1,0.359590138455757,1,465896.7,0.6,100519.11531544816
33,106715.0,Full-time,719.0,64364.0,554073,489709,0.88,True,1,0.7683480846582673,1,440738.10000000003,0.6,203184.16498255433
28,86959.0,Full-time,673.0,74367.0,577509,503142,0.87,True,1,0.6924260847302598,1,452827.8,0.6,188129.8683666103
24,91161.0,Full-time,657.0,48136.0,646347,598211,0.93,True,0,0.004601258182481676,0,538389.9,0.6,1486.3625596442948
35,90382.0,Full-time,661.0,39524.0,549748,510224,0.93,True,0,0.003973159195484523,0,459201.60000000003,0.6,1094.6886357727235
31,78136.0,Part-time,612.0,70522.0,607914,537392,0.88,True,0,0.11246720061665616,0,483652.8,0.6,32637.045891844482
43,97431.0,Contract,644.0,67783.0,627068,559285,0.89,True,0,0.1311434048386908,0,503356.5,0.6,39607.13115461188
25,77607.0,Contract,706.0,67437.0,520593,453156,0.87,True,1,0.8310250517111774,1,407840.4,0.6,203355.35369994436
22,92542.0,Part-time,696.0,60024.0,601633,541609,0.9,True,0,0.20795647383929272,0,487448.10000000003,0.6,60820.79283339777
27,84414.0,Full-time,688.0,66221.0,482746,416525,0.86,True,1,0.861775528498039,1,374872.5,0.6,193833.56808412867
31,107521.0,Contract,630.0,84065.0,458475,374410,0.82,True,0,0.9804157810062367,1,336969.0,0.6,198221.83518593435
33,83972.0,Contract,670.0,55723.0,629339,573616,0.91,True,0,0.041813715395526876,0,516254.4,0.6,12951.908731973095
30,49539.0,Full-time,571.0,62079.0,569290,507211,0.89,True,0,0.010616723557821704,0,456489.9,0.6,2907.8562451426046
34,110238.0,Part-time,688.0,43708.0,616182,572474,0.93,True,0,0.011279764945336454,0,515226.60000000003,0.6,3486.980964950932
24,66885.0,Full-time,751.0,46976.0,598568,551592,0.92,True,0,0.14847947450434487,0,496432.8,0.6,44226.04876243232
40,71924.0,Contract,606.0,61467.0,521887,460420,0.88,True,0,0.0717222796522446,0,414378.0,0.6,17832.080878642686
31,73086.0,Self-employed,650.0,76559.0,596379,519820,0.87,True,0,0.526978008201055,1,467838.0,0.6,147924.20244045908
38,112488.0,Full-time,696.0,56155.0,501351,445196,0.89,True,1,0.3611496764033609,1,400676.4,0.6,86822.49132147816
34,42286.0,Contract,742.0,56461.0,711277,654816,0.92,True,0,0.1390426246860945,0,589334.4,0.6,49165.56107628281
34,147754.0,Part-time,657.0,53896.0,491522,437626,0.89,True,1,0.15050130959613786,0,393863.4,0.6,35566.174501192494
34,89464.0,Full-time,581.0,64424.0,516618,452194,0.88,True,0,0.039724011247223835,0,406974.60000000003,0.6,9699.998152640654
35,83902.0,Contract,685.0,37541.0,645633,608092,0.94,True,0,0.0034274679062701843,0,547282.8,0.6,1125.4765395922104
39,90711.0,Full-time,782.0,79214.0,573485,494271,0.86,True,1,0.9945375518241201,1,444843.9,0.6,265448.3779499362
33,95422.0,Full-time,693.0,50018.0,558506,508488,0.91,True,0,0.07259851018100527,0,457639.2,0.6,19934.354472256266
27,81053.0,Contract,639.0,70079.0,521493,451414,0.87,True,0,0.39899336949438846,1,406272.60000000003,0.6,97260.04416434754
42,81974.0,Self-employed,721.0,65763.0,487614,421851,0.87,True,1,0.8835559479425503,1,379665.9,0.6,201273.6385055769
31,81101.0,Full-time,691.0,45083.0,608576,563493,0.93,True,0,0.011597727307835166,0,507143.7,0.6,3529.0286030919387
23,107675.0,Full-time,680.0,63743.0,574492,510749,0.89,True,1,0.2990656336920238,1,459674.10000000003,0.6,82483.63560498644
32,96871.0,Full-time,631.0,42254.0,650114,607860,0.94,True,0,0.000770658184391312,0,547074.0,0.6,252.96423334061555
27,26192.0,Full-time,745.0,56208.0,593607,537399,0.91,True,0,0.2721306954434249,0,483659.10000000003,0.6,78971.0923443246
37,98118.0,Full-time,713.0,75441.0,616406,540965,0.88,True,1,0.790168572620738,1,486868.5,0.6,230824.91261939987
29,84625.0,Full-time,730.0,60227.0,751074,690847,0.92,True,0,0.1275429810620799,0,621762.3,0.6,47580.85035240915
20,77229.0,Full-time,655.0,45377.0,586860,541483,0.92,True,0,0.008456011351839132,0,487334.7,0.6,2472.5446532070705
29,107482.0,Full-time,640.0,69683.0,655806,586123,0.89,True,0,0.1279648817650764,0,527510.7000000001,0.6,40501.70661318762
17,103950.0,Full-time,642.0,60290.0,533112,472822,0.89,True,0,0.10304329745517819,0,425539.8,0.6,26309.41451425022
22,69542.0,Self-employed,591.0,25195.0,624640,599445,0.96,True,0,2.2914067204983143e-05,0,539500.5,0.6,7.417290428473204
36,93141.0,Part-time,703.0,71739.0,495772,424033,0.86,True,1,0.9245139518862708,1,381629.7,0.6,211693.1892625032
36,65566.0,Self-employed,588.0,59636.0,636165,576529,0.91,True,0,0.0035192033708709323,0,518876.10000000003,0.6,1095.6183121106178
34,57407.0,Full-time,618.0,78036.0,571522,493486,0.86,True,0,0.47679288267635167,1,444137.4,0.6,127056.93075022793
26,72465.0,Full-time,576.0,43570.0,602335,558765,0.93,True,0,0.00029555914360702035,0,502888.5,0.6,89.17997663389143
31,104062.0,Full-time,672.0,64186.0,501396,437210,0.87,True,1,0.6283610098878353,1,393489.0,0.6,148351.88725185263
25,95261.0,Full-time,663.0,64373.0,545240,480867,0.88,True,1,0.3549745480357198,1,432780.3,0.6,92175.59483475794
37,95323.0,Full-time,621.0,45322.0,767857,722535,0.94,True,0,0.0006168015145087289,0,650281.5,0.6,240.65676843420476
32,93638.0,Full-time,652.0,55415.0,647290,591875,0.91,True,0,0.024866909483097353,0,532687.5,0.6,7947.7751071664525
33,101008.0,Part-time,695.0,70964.0,591442,520478,0.88,True,1,0.6531270576163065,1,468430.2,0.6,183566.66293477078
19,100085.0,Full-time,635.0,50240.0,755379,705139,0.93,True,0,0.002556592924719541,0,634625.1,0.6,973.4868243056585
30,108778.0,Full-time,689.0,28645.0,460222,431577,0.94,True,0,0.003227191744641899,0,388419.3,0.6,752.102135051751
27,99166.0,Contract,745.0,57446.0,607569,550123,0.91,True,0,0.3379766043635177,1,495110.7,0.6,100401.49990202657
25,92028.0,Full-time,709.0,56015.0,469956,413941,0.88,True,1,0.6386326630031876,1,372546.9,0.6,142752.37130434933
30,106403.0,Full-time,659.0,54001.0,399474,345473,0.86,True,1,0.6505263125933974,1,310925.7,0.6,121359.20946691255
42,84469.0,Contract,692.0,58280.0,623796,565516,0.91,True,0,0.0862029182088534,0,508964.4,0.6,26324.529926650885
35,67362.0,Full-time,667.0,63964.0,611159,547195,0.9,True,0,0.09830845405621877,0,492475.5,0.6,29048.70303933802
28,81738.0,Full-time,680.0,57748.0,577213,519465,0.9,True,0,0.12455095323249067,0,467518.5,0.6,34937.92489729451
